Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Outlet_Age
18.35,0,0.041753387,7,187.6872,7,1,1,1,2836.308,17
7.285,0,0.050065211,4,157.4288,7,1,1,1,2042.6744,17
15.1,1,0.096020459,10,133.7942,1,0,2,1,2384.8956,32
7.0,0,0.15202235,3,106.628,3,1,2,2,639.168,10
12.6,0,0.087383304,4,180.4292,5,1,2,3,4013.4424,34
18.35,0,0.03066757,8,193.4162,2,1,1,1,2116.5782,12
13.8,1,0.0,6,74.3012,7,1,1,1,1669.8264,17
18.35,0,0.03321399,4,154.934,8,2,0,1,1225.072,22
12.6,0,0.097429924,14,172.8738,5,1,2,3,3649.2498,34
8.895,1,0.039120291,0,206.8296,7,1,1,1,4154.592,17
12.6,0,0.01055095,9,234.9958,5,1,2,3,13086.9648,34
15.5,0,0.053480419,14,42.377,7,1,1,1,1211.756,17
14.5,1,0.128520186,0,101.4332,7,1,1,1,1948.1308,17
12.6,0,0.044444956,9,245.2802,5,1,2,3,10072.8882,34
8.26,0,0.034544435,7,116.0834,3,1,2,2,1267.0174,10
10.0,0,0.073678663,8,120.944,3,1,2,2,2037.348,10
9.0,0,0.079668739,3,79.6644,3,1,2,2,1571.288,10
5.655,0,0.085447928,6,165.85,7,1,1,1,1830.95,17
18.6,0,0.080434451,8,93.4436,1,0,2,1,1701.7848,32
15.0,0,0.044978225,8,140.8838,9,1,0,1,2247.7408,20
20.5,0,0.023190134,11,153.434,7,1,1,1,3981.484,17
8.785,0,0.025967624,6,119.9414,8,2,0,1,1462.0968,22
8.77,1,0.046962004,6,173.8422,3,1,2,2,3448.844,10
18.75,0,0.05233528,8,108.128,2,1,1,1,1065.28,12
19.85,0,0.17635245,6,220.8772,7,1,1,1,4225.1668,17
17.5,0,0.013692598,5,259.7304,3,1,2,2,3616.6256,10
14.6,0,0.0,11,242.3538,6,2,1,1,5287.7836,15
11.8,1,0.093655728,13,127.1704,8,2,0,1,3004.0896,22
11.65,1,0.018275816,10,110.8544,0,1,2,0,111.8544,21
13.65,1,0.184167712,3,213.7902,8,2,0,1,1274.3412,22
12.6,1,0.158954903,5,34.9558,5,1,2,3,1120.5414,34
16.6,0,0.050392993,3,118.4124,7,1,1,1,3199.8348,17
18.0,0,0.008558144,0,79.0618,7,1,1,1,1208.427,17
7.17,1,0.059820884,6,130.3968,9,1,0,1,3523.4136,20
10.3,0,0.070149088,4,264.5226,9,1,0,1,3436.1938,20
12.6,0,0.095919472,1,162.6552,5,1,2,3,5685.932,34
12.6,0,0.058092551,13,172.0422,4,2,0,0,517.3266,34
11.5,0,0.286357776,13,123.9704,0,1,2,0,375.5112,21
7.855,1,0.161798604,0,37.2848,9,1,0,1,745.696,20
12.6,0,0.148742896,0,107.128,4,2,0,0,319.584,34
17.35,0,0.0,5,72.2038,2,1,1,1,886.8456,12
9.0,0,0.032022535,9,101.8016,8,2,0,1,1720.4272,22
12.6,1,0.049842613,6,164.2526,5,1,2,3,3946.8624,34
12.6,0,0.156304192,13,256.3672,4,2,0,0,255.6672,34
10.195,1,0.012458143,10,196.311,8,2,0,1,589.233,22
15.7,0,0.037201127,14,181.7634,1,0,2,1,2544.6876,32
15.7,0,0.045274134,5,177.966,9,1,0,1,3415.554,20
8.88,0,0.098603729,9,210.727,6,2,1,1,4194.54,15
15.2,0,0.097457483,8,114.4492,3,1,2,2,579.246,10
10.195,0,0.051661272,1,33.3558,8,2,0,1,848.895,22
6.67,1,0.0,13,133.0626,9,1,0,1,1573.9512,20
12.6,1,0.041273391,5,91.6804,5,1,2,3,3858.9768,34
12.6,1,0.141997869,6,90.5514,5,1,2,3,2036.6822,34
8.975,1,0.0,3,84.9224,3,1,2,2,1278.336,10
13.8,0,0.058339153,4,246.2802,3,1,2,2,1228.401,10
16.35,0,0.020544065,6,49.9324,6,2,1,1,259.662,15
6.11,1,0.103503049,6,129.6968,2,1,1,1,1174.4712,12
7.785,0,0.140342195,4,105.6306,2,1,1,1,627.1836,12
12.6,0,0.12929931,9,178.237,5,1,2,3,7939.665,34
18.85,0,0.036031137,10,60.4562,6,2,1,1,1125.8678,15
12.6,0,0.008903212,10,120.9756,5,1,2,3,2787.0388,34
6.65,0,0.087669485,6,127.2678,8,2,0,1,2416.1882,22
7.5,0,0.0,9,59.2588,9,1,0,1,916.1408,20
5.985,0,0.005661669,0,186.5924,1,0,2,1,2591.2936,32
6.78,1,0.0,0,95.012,9,1,0,1,2050.664,20
6.195,0,0.07198553,13,122.2098,8,2,0,1,1205.098,22
18.6,1,0.17133418,10,48.8376,1,0,2,1,287.6256,32
8.63,1,0.047329385,3,174.1422,0,1,2,0,517.3266,21
11.8,1,0.170977155,3,117.0834,3,1,2,2,1842.9344,10
7.075,0,0.058298384,4,145.8128,1,0,2,1,1725.7536,32
8.395,0,0.039715591,13,100.1042,2,1,1,1,1289.6546,12
17.85,0,0.046824729,10,153.6682,3,1,2,2,1829.6184,10
12.35,1,0.311090379,0,79.2328,0,1,2,0,154.4656,21
14.6,0,0.059611153,11,238.3538,7,1,1,1,2163.1842,17
12.6,1,0.103517853,0,164.95,5,1,2,3,4161.25,34
11.65,1,0.075834825,13,82.9908,6,2,1,1,1258.362,15
20.7,0,0.170072462,3,183.8266,9,1,0,1,1844.266,20
8.77,1,0.0,6,173.6422,1,0,2,1,517.3266,32
20.25,0,0.036399734,4,219.3482,7,1,1,1,8323.8316,17
13.65,1,0.072912432,5,198.4426,8,2,0,1,5536.7928,22
17.7,0,0.012567811,9,168.4474,7,1,1,1,2358.2636,17
8.315,1,0.035773394,0,144.3444,2,1,1,1,3483.4656,12
12.6,1,0.046382793,6,122.8388,5,1,2,3,2972.1312,34
7.81,0,0.067836851,14,246.1486,2,1,1,1,5375.6692,12
11.1,0,0.0,13,220.7482,9,1,0,1,4380.964,20
18.1,0,0.022434418,6,96.2094,9,1,0,1,952.094,20
8.88,0,0.086764795,7,153.8682,6,2,1,1,1829.6184,15
12.15,0,0.0,8,39.1506,2,1,1,1,1480.0734,12
9.5,0,0.085437778,7,188.4872,3,1,2,2,3592.6568,10
15.25,0,0.089998959,5,215.1192,7,1,1,1,2157.192,17
12.6,1,0.054288646,10,96.6094,5,1,2,3,2189.8162,34
12.15,0,0.0,11,123.773,8,2,0,1,3325.671,22
16.35,0,0.016993204,9,95.741,8,2,0,1,965.41,22
12.6,0,0.06908877,10,52.3324,5,1,2,3,1298.31,34
12.85,0,0.137441201,13,157.663,9,1,0,1,2659.871,20
12.5,0,0.051970788,6,103.699,0,1,2,0,412.796,21
7.905,0,0.0,5,109.1254,2,1,1,1,1627.881,12
17.85,0,0.02492239,14,153.4998,3,1,2,2,2922.1962,10
7.21,1,0.144924795,13,100.8332,7,1,1,1,1537.998,17
5.175,0,0.030349723,8,37.0874,6,2,1,1,423.4488,15
12.6,0,0.226284381,6,163.221,4,2,0,0,326.242,34
16.2,0,0.050625182,9,193.1162,2,1,1,1,2501.4106,12
14.0,0,0.02371512,0,103.8332,1,0,2,1,1743.0644,32
8.42,0,0.112177581,8,65.9168,1,0,2,1,958.752,32
9.3,0,0.04774013,0,195.0136,0,1,2,0,194.4136,21
9.395,0,0.159304333,14,226.172,6,2,1,1,3848.324,15
17.85,1,0.020989308,10,260.7936,7,1,1,1,4697.8848,17
12.6,0,0.01769927,4,74.2012,5,1,2,3,1290.3204,34
6.13,0,0.0,4,60.1536,1,0,2,1,1102.5648,32
12.6,0,0.096658404,6,216.9166,4,2,0,0,217.7166,34
20.1,1,0.054816926,6,194.282,3,1,2,2,1544.656,10
16.5,1,0.068511103,3,103.699,2,1,1,1,1651.184,12
5.615,0,0.12574524,8,122.473,6,2,1,1,1354.903,15
7.52,1,0.044023213,0,183.095,8,2,0,1,5492.85,22
12.6,1,0.068754395,2,54.5614,5,1,2,3,1713.1034,34
13.8,1,0.024660202,3,87.4172,0,1,2,0,178.4344,21
17.6,1,0.039214444,13,98.241,6,2,1,1,1930.82,15
20.5,0,0.036344721,6,122.3756,2,1,1,1,2544.6876,12
11.8,0,0.008554052,8,116.9492,1,0,2,1,1969.4364,32
12.6,1,0.170000805,4,155.963,5,1,2,3,4537.427,34
20.25,0,0.148302815,8,108.3938,9,1,0,1,2787.0388,20
15.85,0,0.081914677,1,177.637,9,1,0,1,3352.303,20
17.7,0,0.029914022,13,166.2816,1,0,2,1,2516.724,32
6.035,1,0.065771344,0,185.324,6,2,1,1,3728.48,15
12.6,0,0.043551753,13,184.495,5,1,2,3,7873.085,34
12.35,0,0.163941937,9,117.0124,8,2,0,1,1540.6612,22
14.65,1,0.099692906,13,50.9666,2,1,1,1,717.7324,12
10.895,0,0.059834024,6,133.5284,0,1,2,0,263.6568,21
15.75,0,0.166174549,4,37.4506,7,1,1,1,1062.6168,17
11.15,0,0.119930029,4,44.2744,6,2,1,1,588.5672,15
8.985,1,0.057944376,5,131.531,7,1,1,1,1428.141,17
17.6,1,0.065649353,13,94.841,0,1,2,0,193.082,21
12.6,0,0.080249973,9,168.679,5,1,2,3,4923.591,34
13.15,1,0.037952777,13,89.5856,8,2,0,1,1494.0552,22
9.195,1,0.064113698,5,86.5566,9,1,0,1,1183.7924,20
12.6,0,0.048841794,14,64.7168,5,1,2,3,3068.0064,34
19.6,0,0.02394662,9,106.9964,6,2,1,1,1788.3388,15
12.6,1,0.096000183,4,43.7086,5,1,2,3,1293.6494,34
20.2,0,0.074177667,9,93.2462,1,0,2,1,1018.0082,32
12.6,1,0.04368089,1,110.157,5,1,2,3,2306.997,34
7.75,1,0.083268523,5,32.9558,3,1,2,2,101.8674,10
8.575,1,0.071832909,4,194.1794,6,2,1,1,3316.3498,15
20.2,1,0.0,0,197.211,1,0,2,1,3535.398,32
19.35,1,0.062625641,0,165.3184,9,1,0,1,1651.184,20
7.365,0,0.042646566,6,225.172,7,1,1,1,452.744,17
7.5,0,0.0,5,237.7906,6,2,1,1,1188.453,15
8.3,0,0.03555434,6,37.4506,2,1,1,1,796.9626,12
16.75,0,0.105068444,13,156.663,7,1,1,1,2816.334,17
10.695,1,0.060912865,2,173.8712,3,1,2,2,4570.0512,10
5.88,0,0.02488732,9,147.5392,8,2,0,1,2684.5056,22
12.6,0,0.024194731,4,36.1874,8,2,0,1,423.4488,22
10.695,1,0.01141595,13,74.0038,1,0,2,1,1034.6532,32
17.85,0,0.018023997,8,95.9094,8,2,0,1,2285.0256,22
19.75,0,0.012499004,6,188.0872,3,1,2,2,2458.1336,10
7.97,0,0.036045991,12,107.5596,0,1,2,0,431.4384,21
12.6,0,0.044607722,8,145.976,4,2,0,0,585.904,34
15.7,0,0.16098885,9,57.8562,7,1,1,1,651.8182,17
15.1,0,0.055793586,9,139.7496,1,0,2,1,3952.1888,32
6.63,1,0.104445322,0,167.25,3,1,2,2,1830.95,10
8.6,0,0.032687702,8,140.9154,7,1,1,1,1134.5232,17
12.6,1,0.026949463,10,197.711,5,1,2,3,4910.275,34
13.0,0,0.041909345,9,255.0014,7,1,1,1,5865.0322,17
5.98,0,0.04363058,6,148.2418,9,1,0,1,1618.5598,20
6.03,0,0.0,4,175.1028,9,1,0,1,1593.9252,20
13.8,1,0.014793124,3,88.5172,3,1,2,2,2408.8644,10
12.6,1,0.065928735,2,183.0292,5,1,2,3,8209.314,34
12.6,0,0.01583438,1,228.5668,5,1,2,3,3225.1352,34
16.1,1,0.159728395,5,34.3558,8,2,0,1,271.6464,22
20.1,0,0.014925407,8,143.4154,1,0,2,1,3545.385,32
9.17,0,0.102893121,0,141.947,1,0,2,1,4008.116,32
10.895,0,0.020951848,8,255.3672,8,2,0,1,767.0016,22
5.325,1,0.0,4,55.8298,6,2,1,1,485.3682,15
12.85,0,0.108102606,6,233.3642,1,0,2,1,3950.1914,32
12.6,0,0.0,10,196.8426,4,2,0,0,593.2278,34
15.35,0,0.073697713,14,91.912,2,1,1,1,559.272,12
16.7,1,0.091437584,15,64.3168,0,1,2,0,127.8336,21
13.3,0,0.009581155,13,64.951,8,2,0,1,1644.526,22
12.6,0,0.035997636,11,78.6618,4,2,0,0,80.5618,34
6.67,1,0.12332588,13,90.2514,1,0,2,1,974.0654,32
20.5,1,0.112584813,6,192.0478,9,1,0,1,1549.9824,20
15.1,1,0.019930418,5,131.531,6,2,1,1,2856.282,15
17.0,0,0.126244059,9,124.6362,8,2,0,1,3900.9222,22
8.42,1,0.030905215,3,227.6352,7,1,1,1,2748.4224,17
15.2,1,0.104365283,6,177.1054,2,1,1,1,3151.8972,12
17.0,0,0.087387669,8,125.073,0,1,2,0,369.519,21
17.6,1,0.053481818,15,47.806,2,1,1,1,1071.938,12
18.0,0,0.073306615,3,155.0972,9,1,0,1,3894.93,20
14.6,0,0.043021542,9,196.9084,0,1,2,0,595.2252,21
5.8,0,0.13169655,4,89.4172,2,1,1,1,2498.0816,12
9.8,0,0.090834158,11,192.2478,3,1,2,2,4068.7038,10
12.6,0,0.19875618,9,250.7724,4,2,0,0,251.6724,34
14.3,0,0.026321701,5,77.6302,8,2,0,1,950.7624,22
11.1,0,0.176215665,0,158.8604,8,2,0,1,2693.8268,22
17.0,0,0.136008489,6,171.7106,7,1,1,1,1711.106,17
18.6,1,0.17174348,10,48.8376,9,1,0,1,1294.3152,20
8.895,1,0.08154715,13,49.8008,2,1,1,1,759.012,12
12.6,0,0.027570939,14,86.6198,5,1,2,3,2529.3742,34
10.3,0,0.146767897,10,102.3648,3,1,2,2,1557.972,10
19.25,1,0.03467086,3,141.8496,1,0,2,1,2399.5432,32
12.6,0,0.09619424,13,210.8612,6,2,1,1,1254.3672,15
15.3,1,0.08511049,3,215.7218,3,1,2,2,1923.4962,10
12.6,1,0.1263349,3,184.0924,4,2,0,0,555.2772,34
12.6,0,0.012592289,9,123.3414,5,1,2,3,4751.8146,34
12.6,1,0.05357685,0,122.2072,5,1,2,3,3552.7088,34
18.6,0,0.077168705,13,160.6236,3,1,2,2,1611.236,10
14.5,0,0.032597778,11,163.621,0,1,2,0,815.605,21
13.5,0,0.021583971,6,179.5976,3,1,2,2,2173.1712,10
10.3,0,0.078903499,0,177.637,7,1,1,1,4234.488,17
12.6,0,0.091411749,8,121.373,4,2,0,0,369.519,34
12.6,0,0.084245356,8,164.6526,4,2,0,0,657.8104,34
7.155,1,0.281509514,1,33.8874,0,1,2,0,35.2874,21
16.5,0,0.012689327,8,39.7506,3,1,2,2,227.7036,10
5.59,1,0.094741514,13,63.1168,0,1,2,0,191.7504,21
15.15,0,0.046496777,0,149.6708,0,1,2,0,300.9416,21
13.1,0,0.076005548,4,166.1158,2,1,1,1,1169.8106,12
8.06,0,0.0,2,232.7326,3,1,2,2,3696.5216,10
10.195,1,0.0,5,139.5838,3,1,2,2,4495.4816,10
10.1,0,0.053732324,3,49.8008,0,1,2,0,303.6048,21
6.235,0,0.033807904,9,258.9962,0,1,2,0,258.9962,21
12.5,0,0.020782036,1,198.3742,3,1,2,2,2587.9646,10
11.35,1,0.063173691,4,86.1856,1,0,2,1,1494.0552,32
9.065,0,0.115563679,5,96.0094,7,1,1,1,1713.7692,17
11.65,1,0.076278201,13,85.1908,2,1,1,1,671.1264,12
18.2,1,0.012223687,6,57.1904,9,1,0,1,1640.5312,20
6.115,1,0.011419301,5,91.0488,3,1,2,2,1629.8784,10
6.92,1,0.131458247,2,90.5804,3,1,2,2,183.7608,10
7.035,0,0.021883368,5,263.791,9,1,0,1,4996.829,20
18.2,0,0.012607876,13,139.818,8,2,0,1,1398.18,22
10.5,1,0.025041738,6,218.7508,7,1,1,1,3255.762,17
17.6,0,0.018934719,8,237.759,9,1,0,1,3545.385,20
12.6,0,0.021392306,6,182.0976,5,1,2,3,6157.3184,34
19.75,0,0.041448824,6,116.5466,7,1,1,1,2828.3184,17
16.5,0,0.028395167,13,91.7146,1,0,2,1,2462.7942,32
13.15,1,0.165221717,6,172.0764,1,0,2,1,4466.1864,32
7.89,0,0.036127671,4,117.4782,6,2,1,1,2026.0294,15
20.5,1,0.019277945,5,82.8592,3,1,2,2,1733.7432,10
16.25,0,0.057629899,6,123.9046,3,1,2,2,1120.5414,10
12.6,0,0.096212432,13,207.2612,8,2,0,1,4390.2852,22
12.6,0,0.024387984,0,92.4462,4,2,0,0,185.0924,34
8.775,0,0.021647195,6,109.5228,7,1,1,1,994.7052,17
7.42,1,0.021573645,12,184.6582,8,2,0,1,5015.4714,22
8.67,0,0.065424208,14,145.8128,6,2,1,1,2444.8176,15
8.77,1,0.046866331,6,170.5422,7,1,1,1,1551.9798,17
19.35,1,0.0,6,238.6564,1,0,2,1,3575.346,32
16.25,0,0.087102593,4,96.041,1,0,2,1,868.869,32
11.5,0,0.01774202,8,129.6626,2,1,1,1,1836.2764,12
11.1,0,0.010632752,3,82.5908,1,0,2,1,1510.0344,32
12.6,1,0.031116081,3,55.264,5,1,2,3,1544.656,34
5.59,1,0.05671761,13,62.9168,7,1,1,1,1406.1696,17
12.6,0,0.079931185,3,219.7456,4,2,0,0,884.1824,34
6.55,0,0.024505418,1,102.9332,1,0,2,1,1845.5976,32
6.85,0,0.03830192,5,261.2594,0,1,2,0,1046.6376,21
21.25,0,0.024693927,9,144.1102,9,1,0,1,1749.7224,20
12.6,0,0.010590075,3,84.6908,5,1,2,3,3691.1952,34
12.8,1,0.190569038,1,138.7838,0,1,2,0,280.9676,21
8.31,1,0.0,13,177.4028,8,2,0,1,3896.2616,22
12.1,0,0.016826748,7,179.166,8,2,0,1,3056.022,22
12.6,0,0.088394115,5,194.7452,5,1,2,3,5872.356,34
20.25,0,0.0,9,145.6418,1,0,2,1,3384.2614,32
12.6,0,0.129783577,0,78.2328,5,1,2,3,1004.0264,34
12.6,1,0.0,13,262.891,4,2,0,0,788.973,34
16.75,0,0.0,13,156.163,8,2,0,1,2816.334,22
7.075,0,0.058465268,4,145.3128,7,1,1,1,1869.5664,17
11.1,1,0.053765212,6,163.1526,6,2,1,1,1808.9786,15
6.63,1,0.01098386,13,55.4588,3,1,2,2,343.5528,10
8.935,0,0.040245222,5,54.9298,9,1,0,1,1348.245,20
7.935,0,0.017253305,4,51.435,2,1,1,1,499.35,12
7.485,0,0.069231189,13,112.1228,9,1,0,1,1215.7508,20
9.5,0,0.074648119,13,253.3724,3,1,2,2,755.0172,10
18.35,0,0.030542489,8,193.1162,9,1,0,1,2693.8268,20
6.365,0,0.007359711,5,60.1536,9,1,0,1,490.0288,20
11.1,0,0.059940022,6,149.1366,9,1,0,1,4231.8248,20
11.395,0,0.0,8,149.2708,2,1,1,1,2407.5328,12
9.895,1,0.048860587,5,260.2278,3,1,2,2,4165.2448,10
7.68,0,0.153419412,8,86.4224,2,1,1,1,511.3344,12
13.65,0,0.077219509,8,56.493,6,2,1,1,509.337,15
15.75,0,0.13504726,9,98.57,6,2,1,1,2496.75,15
10.195,1,0.146094132,4,196.1794,9,1,0,1,2926.191,20
10.895,0,0.027157955,11,50.2666,3,1,2,2,820.2656,10
12.6,1,0.080346058,0,195.711,5,1,2,3,5499.508,34
17.7,1,0.016596645,6,48.3034,8,2,0,1,777.6544,22
17.25,0,0.084316691,14,263.391,6,2,1,1,6311.784,15
18.6,0,0.076791671,13,161.0236,1,0,2,1,3705.8428,32
13.8,0,0.01326146,3,108.0254,6,2,1,1,759.6778,15
11.1,1,0.0,6,165.5526,3,1,2,2,1973.4312,10
10.195,1,0.012528611,10,195.111,2,1,1,1,3731.809,12
5.88,0,0.003597678,7,153.8998,9,1,0,1,2922.1962,20
11.15,0,0.032438645,8,163.0526,2,1,1,1,2302.3364,12
12.6,0,0.173527068,6,92.0462,4,2,0,0,277.6386,34
11.6,0,0.041112694,14,142.0154,3,1,2,2,850.8924,10
12.6,0,0.089243504,3,139.2496,5,1,2,3,1976.0944,34
12.1,0,0.011539622,4,163.5526,8,2,0,1,2302.3364,22
12.6,0,0.04690397,13,110.657,4,2,0,0,659.142,34
4.635,0,0.141686037,1,126.9994,2,1,1,1,1798.9916,12
8.51,0,0.052051256,9,142.247,7,1,1,1,2004.058,17
9.6,0,0.09627919,14,167.3158,6,2,1,1,1838.2738,15
17.25,1,0.047533568,13,96.9068,2,1,1,1,1458.102,12
15.0,0,0.04499948,8,140.4838,7,1,1,1,1685.8056,17
16.75,0,0.12888573,1,87.6856,8,2,0,1,1494.0552,22
8.365,0,0.120256303,7,39.2506,0,1,2,0,75.9012,21
12.6,0,0.0,14,261.291,4,2,0,0,788.973,34
18.85,0,0.137755834,7,161.8578,3,1,2,2,3530.0716,10
6.615,0,0.093913607,4,198.7426,2,1,1,1,1186.4556,12
5.75,1,0.075287081,4,115.3176,9,1,0,1,572.588,20
10.0,0,0.100055625,13,113.3544,3,1,2,2,3467.4864,10
13.1,0,0.006061565,5,188.9898,6,2,1,1,4303.0654,15
10.1,1,0.053667516,6,223.0088,9,1,0,1,671.1264,20
12.6,0,0.026194237,5,79.0302,5,1,2,3,1901.5248,34
11.65,1,0.076002991,13,83.4908,7,1,1,1,503.3448,17
12.6,0,0.080111611,8,94.6436,5,1,2,3,4065.3748,34
9.3,0,0.043141572,6,90.4172,3,1,2,2,1249.0408,10
19.6,0,0.024276035,4,45.3718,7,1,1,1,614.5334,17
11.35,0,0.03093263,13,51.5008,3,1,2,2,607.2096,10
5.44,1,0.017096552,0,178.137,7,1,1,1,3175.866,17
14.65,0,0.172357491,6,50.8692,2,1,1,1,788.3072,12
12.35,1,0.185824165,0,78.5328,6,2,1,1,695.0952,15
12.85,1,0.152988295,6,253.7382,2,1,1,1,2271.0438,12
17.1,0,0.0,1,85.5566,9,1,0,1,1860.2452,20
11.6,1,0.143897558,4,240.6222,1,0,2,1,2868.2664,32
7.445,0,0.037845086,0,75.5354,2,1,1,1,1956.1204,12
12.6,1,0.1748389,6,142.8786,4,2,0,0,433.4358,34
12.6,1,0.278730642,6,63.2194,4,2,0,0,247.6776,34
6.135,0,0.115500999,14,161.1236,3,1,2,2,644.4944,10
8.68,0,0.01478914,5,97.7384,0,1,2,0,98.5384,21
18.5,0,0.033938279,11,132.5284,6,2,1,1,1318.284,15
14.3,0,0.026299797,5,79.4302,1,0,2,1,1743.0644,32
12.6,0,0.159394437,11,105.6938,4,2,0,0,214.3876,34
15.35,0,0.0,13,88.283,8,2,0,1,1797.66,22
17.7,0,0.0,4,182.5292,1,0,2,1,2736.438,32
15.2,1,0.10377827,6,175.6054,8,2,0,1,2451.4756,22
9.8,1,0.045522854,0,35.0874,2,1,1,1,352.874,12
12.6,0,0.095331433,5,125.5678,5,1,2,3,2543.356,34
15.25,1,0.0,13,179.766,3,1,2,2,3056.022,10
17.6,0,0.105472205,13,165.6868,2,1,1,1,3111.9492,12
7.55,1,0.030938774,6,121.0072,6,2,1,1,2082.6224,15
12.6,0,0.026174636,0,127.102,5,1,2,3,3415.554,34
19.7,1,0.160671255,3,254.7014,6,2,1,1,3570.0196,15
13.0,1,0.070243155,13,65.7484,1,0,2,1,391.4904,32
12.6,1,0.038313981,6,109.957,5,1,2,3,4504.137,34
11.8,1,0.170548238,3,113.8834,9,1,0,1,1382.2008,20
20.35,0,0.060794097,0,233.6616,9,1,0,1,2577.9776,20
16.85,0,0.036446751,13,90.3488,9,1,0,1,996.0368,20
7.63,0,0.061188147,14,94.0436,7,1,1,1,1134.5232,17
15.75,0,0.054884821,0,195.3452,1,0,2,1,1761.7068,32
18.2,1,0.026064486,0,241.8196,8,2,0,1,4097.3332,22
13.85,1,0.025936747,5,164.921,9,1,0,1,2609.936,20
10.895,0,0.035949725,6,132.9284,2,1,1,1,3295.71,12
15.6,0,0.045168898,4,242.9854,3,1,2,2,2175.1686,10
11.3,0,0.04767798,9,181.466,1,0,2,1,3775.086,32
20.0,0,0.058812134,8,111.6544,2,1,1,1,1565.9616,12
19.35,1,0.018667601,13,112.9544,2,1,1,1,2908.2144,12
15.6,0,0.087646694,13,221.5798,1,0,2,1,5509.495,32
12.6,0,0.19033746,13,159.4578,4,2,0,0,160.4578,34
10.195,1,0.045165796,6,118.4808,3,1,2,2,1640.5312,10
12.6,0,0.039385518,13,164.8526,5,1,2,3,2631.2416,34
9.5,1,0.010914988,13,183.8608,6,2,1,1,2572.6512,15
12.6,0,0.034203092,0,43.3086,5,1,2,3,624.5204,34
10.65,1,0.085268317,13,229.7668,9,1,0,1,3916.2356,20
12.6,1,0.084354713,3,215.5218,5,1,2,3,4915.6014,34
7.35,0,0.028571132,6,40.8454,1,0,2,1,587.2356,32
15.7,0,0.037383778,14,179.7634,3,1,2,2,1817.634,10
12.6,0,0.042354152,6,227.272,5,1,2,3,7017.532,34
15.85,0,0.043410693,15,39.4164,3,1,2,2,154.4656,10
13.8,1,0.056872392,13,231.1984,8,2,0,1,5097.3648,22
9.195,1,0.051573903,0,79.8644,1,0,2,1,785.644,32
9.3,0,0.016113019,4,248.8092,2,1,1,1,5976.2208,12
15.1,0,0.052295514,10,242.9512,1,0,2,1,4847.024,32
19.1,0,0.097127867,6,234.4958,3,1,2,2,1635.8706,10
11.6,1,0.077284566,5,172.4106,9,1,0,1,4277.765,20
7.27,0,0.046653872,8,98.6384,7,1,1,1,1970.768,17
19.35,0,0.02775746,8,62.5168,9,1,0,1,1534.0032,20
9.695,0,0.0,6,186.7898,0,1,2,0,561.2694,21
20.2,0,0.0,9,94.1462,8,2,0,1,832.9158,22
12.6,0,0.003574698,7,154.6998,5,1,2,3,3229.7958,34
10.5,1,0.11733375,0,164.121,2,1,1,1,2773.057,12
12.5,1,0.081684728,6,92.3488,1,0,2,1,1177.1344,32
12.6,0,0.079261744,13,81.825,4,2,0,0,83.225,34
17.75,0,0.030410273,4,256.0672,1,0,2,1,2045.3376,32
9.0,0,0.069938838,8,264.8884,2,1,1,1,2914.8724,12
17.85,0,0.037885683,14,190.4188,9,1,0,1,952.094,20
12.6,1,0.235183205,3,41.548,4,2,0,0,79.896,34
4.61,0,0.123151947,7,175.2396,3,1,2,2,2093.2752,10
8.75,1,0.074565098,6,186.8556,1,0,2,1,7322.4684,32
7.155,1,0.169137707,1,35.2874,2,1,1,1,388.1614,12
12.6,1,0.0,10,182.0608,5,1,2,3,7717.9536,34
12.3,0,0.009429612,0,71.338,7,1,1,1,1098.57,17
7.93,0,0.071076672,8,44.9086,1,0,2,1,802.9548,32
8.01,0,0.070234306,7,34.9532,6,2,1,1,539.298,15
9.8,0,0.043663452,13,217.185,0,1,2,0,432.77,21
12.6,1,0.059110912,10,199.3426,4,2,0,0,395.4852,34
5.0,0,0.0,14,190.453,0,1,2,0,379.506,21
19.6,0,0.042324556,8,150.9024,0,1,2,0,303.6048,21
16.5,0,0.012657494,8,36.3506,9,1,0,1,872.8638,20
12.6,0,0.048857925,1,61.0194,9,1,0,1,1052.6298,20
14.1,0,0.090185027,3,140.2496,2,1,1,1,2681.8424,12
6.38,0,0.015186146,9,144.947,9,1,0,1,3435.528,20
20.25,1,0.0,4,194.2794,9,1,0,1,4291.7468,20
12.6,0,0.155541973,10,159.7578,5,1,2,3,641.8312,34
12.3,0,0.052502049,9,190.853,8,2,0,1,4364.319,22
15.6,0,0.172596885,6,114.8518,8,2,0,1,2163.1842,22
15.0,0,0.118868155,13,229.4694,6,2,1,1,5937.6044,15
11.6,0,0.037639672,8,98.4042,9,1,0,1,1388.8588,20
12.6,1,0.021031586,3,164.7184,4,2,0,0,495.3552,34
12.6,0,0.069968018,11,83.9908,4,2,0,0,167.7816,34
17.85,0,0.087963415,1,193.3794,2,1,1,1,4291.7468,12
14.8,1,0.043885147,1,108.757,6,2,1,1,1867.569,15
7.905,0,0.064163983,7,229.9694,9,1,0,1,4567.388,20
12.6,0,0.0,4,51.235,4,2,0,0,49.935,34
12.6,1,0.0,0,165.5868,5,1,2,3,5404.9644,34
