SEX,EDUCATION,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,Default 
0,2,29,0,0,0,0,0,0,0
0,4,28,-2,-2,-2,-2,-2,-2,0
0,4,28,2,0,0,0,0,0,1
0,4,27,-1,-1,-1,-1,0,-1,1
0,4,27,-1,-1,-1,-1,-1,-1,0
0,3,27,-2,-2,-2,-2,-2,-2,0
0,3,28,0,0,0,-1,-1,-1,0
0,4,28,-2,-2,-2,-2,-2,-2,0
0,4,28,0,0,2,0,0,0,0
0,2,29,-2,-2,-2,-2,-2,-2,0
0,2,29,-2,-2,-2,-2,-2,-2,0
0,4,28,0,0,0,0,0,-1,0
0,3,28,-2,-2,-2,-2,-2,-2,0
0,3,29,-1,-1,-1,-1,-1,0,0
0,3,29,0,0,0,0,-1,0,0
0,2,29,0,0,0,0,0,0,0
0,4,30,0,0,0,0,0,0,0
0,3,31,-2,-2,-2,-2,-2,-2,0
0,4,31,0,0,0,0,0,-2,1
0,3,30,-1,-1,-1,-1,-1,-1,0
0,3,29,1,-2,-1,-1,-1,-1,0
0,3,29,0,0,0,0,0,0,0
0,3,29,0,0,0,0,0,0,0
0,4,29,0,0,0,0,0,0,0
0,4,30,0,0,0,0,0,0,0
0,4,31,0,0,0,0,0,-1,0
0,4,31,0,0,0,0,0,0,0
0,3,31,0,0,0,0,0,0,0
0,3,27,1,2,2,2,2,2,1
0,4,24,0,0,0,0,0,0,0
0,4,25,0,0,2,0,0,0,1
0,4,25,0,0,0,0,0,0,0
0,4,23,0,0,0,0,0,0,0
0,3,24,0,0,2,0,0,0,0
0,4,24,0,0,0,0,0,-2,0
0,4,31,-1,-1,-1,-1,-1,-1,0
0,4,29,0,0,0,0,0,0,0
0,3,27,-1,-1,-2,-2,-1,-1,0
0,3,29,-1,0,-1,-1,2,0,1
0,4,27,0,0,0,0,0,0,0
0,4,27,0,-1,-1,-1,-1,-1,0
0,3,26,0,-1,-1,-1,-1,-1,0
0,3,27,0,0,0,0,0,0,1
0,3,26,0,0,0,0,0,0,0
0,3,26,0,0,0,0,0,0,0
0,3,29,0,0,0,0,0,0,0
0,3,28,0,0,0,0,0,0,0
0,3,29,-2,-2,-2,-2,-2,-2,0
0,3,31,-2,-2,-2,-2,-2,-2,0
0,4,30,0,0,0,0,0,0,0
0,3,29,0,0,2,0,0,0,0
0,3,28,0,0,0,0,0,0,0
0,3,28,-2,-2,-2,-2,-2,-2,0
0,3,28,0,0,0,0,0,0,0
0,4,31,-1,2,2,-1,-1,-1,1
0,4,30,0,0,0,0,0,0,0
0,2,31,-1,3,2,-1,2,0,0
0,4,31,0,0,0,0,0,0,0
0,2,32,0,0,0,0,0,0,0
0,4,32,0,0,0,0,2,0,0
0,3,31,-1,0,0,0,0,-1,0
0,3,29,-1,-1,-1,-1,0,-1,0
0,4,32,0,0,0,0,0,0,0
0,3,33,0,0,0,0,0,0,0
0,4,31,-2,-2,-2,-2,-2,-2,0
0,3,29,0,0,0,0,0,0,0
0,2,30,-1,-1,-1,-1,-1,-1,0
0,4,30,-1,-1,-2,-2,-1,-1,0
0,4,31,-1,-1,-1,-1,0,-1,0
0,3,31,-1,-1,-1,-1,-1,-1,0
0,3,24,0,0,0,2,0,0,0
0,2,22,2,0,0,2,2,2,0
0,4,25,0,-1,-1,-1,-1,-1,0
0,4,25,0,0,0,-1,-1,2,1
0,2,25,0,0,0,0,0,0,0
0,4,25,0,0,0,0,0,0,1
0,4,25,0,0,0,0,0,0,1
0,2,26,-1,2,-1,-1,0,0,0
0,4,27,-2,-2,-2,-2,-2,-2,0
0,3,27,-2,-2,-2,-2,-2,-2,1
0,3,29,-2,-2,-2,-1,0,0,0
0,3,29,-1,0,0,-2,-2,-2,0
0,2,29,-2,-2,-2,-2,-2,-2,1
0,3,29,1,-1,2,-1,-1,-1,1
0,4,30,-2,-2,-2,-2,-2,-2,0
0,4,31,0,0,0,-2,-1,-1,0
0,3,31,-2,-2,-2,-2,-2,-2,0
0,3,31,1,-2,-2,-2,-2,-2,0
0,3,31,0,0,0,0,0,0,1
0,4,29,-1,-1,-1,-1,-1,-1,0
0,4,31,0,0,0,0,0,0,0
0,4,30,-2,-2,-2,-2,-2,-2,0
0,3,29,0,0,2,0,0,0,1
0,3,30,0,0,0,0,-1,-1,0
0,3,30,-1,-1,-1,-1,-1,0,1
0,3,29,-1,-1,-1,-1,-1,-1,0
0,3,33,0,0,0,0,0,0,0
0,3,33,0,0,0,0,0,0,0
0,4,28,0,0,0,0,0,0,0
0,4,29,0,0,0,0,0,0,0
0,1,30,0,0,0,0,-1,0,0
0,2,30,0,0,0,0,0,0,0
0,3,28,-2,-2,-2,-2,-2,-1,1
0,2,29,0,0,0,0,0,0,0
0,4,29,-2,-2,-2,-2,-2,-2,0
0,4,30,0,0,0,0,0,0,1
0,3,29,0,0,0,0,0,0,1
0,4,30,-1,-1,-2,-2,-2,-2,0
0,4,30,0,0,0,0,0,0,0
0,3,29,-1,-1,-1,-1,0,-1,0
0,3,30,-1,-1,-1,-1,-1,-1,0
0,2,29,1,2,2,2,2,2,1
0,4,30,1,-2,-1,2,2,-2,1
0,4,32,1,-1,2,-1,2,2,0
0,3,30,3,2,0,0,0,0,1
0,4,31,0,0,0,0,2,2,1
0,4,32,2,0,0,0,2,2,1
0,2,32,0,0,0,2,0,0,0
0,3,29,0,0,0,0,0,0,0
0,4,29,0,0,0,0,0,0,0
0,4,29,0,0,-1,0,-1,0,0
0,4,29,0,0,0,0,0,0,0
0,3,30,0,0,0,0,0,0,0
0,3,29,-1,0,0,-2,-2,-2,0
0,3,29,-1,-1,-1,0,0,0,0
0,3,29,1,-2,-1,-1,-2,-1,1
0,3,30,-2,-2,-2,-2,-2,-2,0
0,4,30,0,0,0,0,0,0,0
0,4,30,0,0,0,-1,-1,0,0
0,3,29,0,0,0,0,-2,-1,0
0,4,30,-1,0,0,0,0,0,0
0,4,31,0,0,0,0,0,0,0
0,4,27,-1,2,-1,2,0,0,1
0,2,27,-1,-1,-1,-1,-1,-1,0
0,4,27,0,0,0,0,0,0,0
0,4,27,0,0,0,0,0,-2,0
0,3,30,2,2,2,2,2,2,0
0,4,30,0,0,0,0,0,0,0
0,4,30,0,0,0,0,2,0,0
0,2,30,-1,-1,-1,-1,-1,-1,0
0,4,30,-1,-1,-1,-1,-1,-1,0
0,2,30,1,2,0,0,0,0,1
0,3,31,-1,2,-1,-1,-1,-1,0
0,3,31,1,-1,-1,-1,-1,0,0
0,3,30,1,-2,-2,-2,-2,-2,0
0,1,27,-2,-2,-2,-2,-2,-2,0
0,3,27,0,0,0,0,0,0,0
0,4,28,-1,0,0,0,-1,-1,0
0,3,28,-1,-1,-1,-1,-1,-1,0
0,4,30,0,0,0,0,0,0,0
0,3,30,0,0,0,0,0,0,0
0,2,24,0,0,0,0,0,0,1
0,4,24,1,1,-1,-1,-1,-1,0
0,3,24,1,-2,-2,-2,-2,-2,0
0,4,25,0,0,0,0,0,0,0
0,3,27,0,0,0,0,0,0,0
0,2,28,2,0,0,0,0,0,0
0,3,30,0,0,0,0,0,0,0
0,4,30,-2,-2,-2,-2,-2,-2,1
0,3,29,0,0,0,0,0,0,0
0,3,29,0,0,0,0,0,0,0
0,3,29,1,2,0,0,0,0,0
0,3,28,0,0,0,0,0,0,0
0,4,28,-1,-1,-1,-1,0,0,0
0,4,25,0,0,0,0,0,0,0
0,4,25,0,0,0,0,0,0,0
0,3,25,0,0,0,0,0,0,0
0,4,25,0,-1,-1,-1,0,0,0
0,3,26,-1,-1,-2,-1,-1,-1,0
0,4,26,0,0,0,0,0,0,0
0,4,26,1,-1,2,-1,0,0,0
0,3,28,1,2,2,2,0,-1,0
0,3,30,-2,-2,-2,-1,-1,-1,0
0,3,28,-1,-1,-1,-1,-1,-1,0
0,3,28,-2,-2,-2,-2,-2,-2,0
0,4,28,0,0,0,0,0,0,0
0,4,31,-1,-1,-1,-1,-1,-1,0
0,3,31,0,0,0,0,0,0,0
0,3,32,0,0,0,0,2,0,0
0,4,30,0,0,0,0,0,0,0
0,3,31,-1,-1,-1,-1,-1,-1,0
0,4,31,1,-1,-1,-1,-1,-1,0
0,4,32,0,0,0,0,0,0,0
0,4,32,-2,-2,-2,-2,-2,-2,0
0,4,28,-2,-2,-2,-2,-2,-2,0
0,3,29,-2,-2,-2,-2,-2,-2,0
0,4,31,-2,-2,-2,-2,-2,-2,0
0,4,30,0,0,2,0,0,0,0
0,4,26,0,0,0,0,0,0,0
0,3,27,-1,-1,0,0,0,0,0
0,4,31,0,0,0,0,0,0,0
0,4,32,0,0,0,2,2,2,1
0,4,32,-1,-1,-1,-1,-1,0,0
0,3,32,0,0,-1,-1,-2,-2,0
0,4,32,0,0,0,0,0,0,0
0,3,29,0,0,0,0,0,0,0
0,4,29,0,0,0,0,0,0,0
0,4,29,-1,-1,-1,-1,-1,-1,0
0,3,27,0,0,0,0,0,0,0
0,4,32,0,0,0,0,0,0,0
0,2,29,0,0,2,2,2,2,1
0,3,31,-1,-1,2,-1,-1,0,0
0,4,27,1,2,2,2,2,2,0
0,4,28,0,0,0,0,0,0,0
0,3,29,0,0,0,0,0,0,0
0,4,31,-2,-2,-2,-2,-2,-2,0
0,3,32,-2,-2,-2,-2,-2,-2,0
0,3,30,-2,-2,-2,-2,-2,-2,0
0,4,34,0,0,0,0,0,0,0
0,4,30,0,0,0,0,0,0,0
0,4,29,0,0,0,0,0,0,0
0,3,29,-1,-1,-2,-1,-1,-1,1
0,3,30,2,2,2,2,2,2,1
0,3,30,0,0,0,0,0,-1,0
0,4,31,0,-1,-1,-1,-2,-2,0
0,3,32,0,-1,0,0,0,0,1
0,4,32,-1,-1,-1,-1,0,0,0
0,3,33,2,0,0,0,0,2,1
0,3,33,-2,-2,-2,-2,-2,-2,0
0,4,33,0,0,0,0,0,0,0
0,4,30,0,0,0,0,0,0,0
0,3,30,0,0,0,0,0,0,0
0,4,30,0,0,0,0,0,-1,0
0,2,30,-1,-1,-1,-1,-1,-1,0
0,3,27,-1,0,0,0,0,0,0
0,3,27,0,0,-2,-2,-2,-2,0
0,1,28,0,0,0,0,0,0,0
0,4,28,2,2,2,2,2,2,1
0,3,28,1,-2,-2,-2,-2,-2,0
0,4,28,0,0,0,0,0,0,0
0,3,26,0,0,0,0,0,0,0
0,4,27,0,0,0,0,0,0,0
0,4,29,0,0,0,0,0,0,0
0,4,30,0,0,0,0,0,0,0
0,2,28,0,0,0,0,0,0,0
0,3,34,-2,-2,-2,-2,-2,-2,1
0,4,37,-1,-1,-1,-1,0,0,0
0,4,35,0,0,0,0,0,0,1
0,4,35,0,0,0,0,0,0,0
0,4,37,1,2,0,0,0,0,0
0,4,37,1,2,2,2,2,2,1
0,2,37,2,2,2,2,0,0,0
0,4,39,2,2,2,0,0,2,0
0,2,36,0,0,0,0,0,0,0
0,4,36,0,0,0,0,0,0,0
0,4,40,0,0,0,0,0,0,0
0,4,23,0,0,0,0,2,0,0
0,4,34,1,2,2,2,0,0,0
0,3,33,0,0,0,0,0,0,0
0,4,33,0,0,0,0,0,0,1
0,3,40,-2,-2,-2,-2,-2,-2,0
0,2,37,-1,-1,-1,-1,-1,-1,0
0,4,33,-1,-1,-1,-1,-1,-1,0
0,4,34,0,-1,-1,-1,-1,-2,0
0,4,35,0,0,0,0,0,0,0
0,3,35,-1,2,2,2,2,2,0
0,4,35,0,0,0,2,2,2,0
0,3,39,-1,-1,-1,-1,-1,0,0
0,2,47,-2,-2,-2,-2,-2,-2,0
0,2,36,2,0,0,2,0,0,1
0,2,45,0,0,0,0,0,0,0
0,3,38,0,0,0,2,0,0,0
0,4,38,0,0,0,0,0,0,0
0,4,37,-1,-1,-1,-1,-1,-1,0
0,2,38,2,2,2,2,2,-1,0
0,4,38,0,0,0,0,0,0,0
0,4,36,-1,-1,-1,-2,-2,-2,0
0,4,36,0,0,0,0,0,0,0
0,2,46,-1,-1,2,0,0,-1,1
0,4,36,0,0,2,0,0,0,0
0,3,36,-2,-2,-2,-2,-2,-2,1
0,2,38,-1,-1,-1,-1,0,0,0
0,3,37,-2,-2,-2,-2,-2,-2,0
0,4,42,0,0,0,0,0,0,0
0,4,44,-1,-1,-1,-1,0,0,0
0,4,41,-1,-1,-1,-1,0,0,0
0,4,38,0,0,0,0,0,0,0
0,4,36,0,0,0,0,0,0,0
0,4,44,0,0,0,0,0,0,0
0,3,44,0,0,0,2,0,0,0
0,2,31,0,0,0,0,0,0,0
0,4,31,0,0,0,0,0,0,0
0,4,31,-1,-1,0,0,0,0,0
0,2,49,0,0,0,0,0,0,0
0,3,41,0,0,0,0,0,0,0
0,4,36,2,2,2,2,2,2,0
0,4,42,0,0,0,0,-2,-2,0
0,1,40,0,0,0,0,0,-2,1
0,4,38,1,4,3,2,0,0,0
0,4,40,0,0,0,0,0,0,0
0,4,41,2,2,2,2,2,0,1
0,2,44,0,0,0,0,0,0,0
0,4,36,2,2,2,2,0,0,1
0,4,48,-1,-1,-1,-1,0,-1,0
0,4,44,0,0,0,0,0,0,1
0,2,48,1,2,0,0,0,0,1
0,2,49,0,0,0,0,0,0,1
0,2,45,-1,-1,-1,-1,-1,-1,0
0,4,39,3,2,2,2,2,0,1
0,2,42,0,0,0,0,0,0,0
0,2,44,1,2,2,-2,-2,-2,0
0,4,41,-2,-2,-2,-2,-2,-2,0
0,4,36,1,-2,-1,0,0,0,0
0,1,36,1,-2,-2,-2,-1,-1,0
0,2,44,2,0,0,2,2,2,1
0,4,31,-1,2,-1,2,2,-1,0
0,3,34,-1,-1,-1,0,-1,-1,0
0,1,36,-2,-2,-2,-2,-2,-2,0
0,3,38,-1,-1,-1,-1,-1,-1,0
0,2,39,-1,0,0,0,0,0,0
0,2,46,-1,-1,-1,-1,-1,-1,0
0,4,43,0,0,0,0,0,0,0
0,2,41,0,0,0,0,0,0,0
0,4,35,0,0,0,-1,-1,-1,0
0,2,45,-1,0,0,0,-1,-1,0
0,3,30,-1,-1,-1,-1,0,0,0
0,4,34,1,-2,-2,-2,-2,-2,0
0,4,35,0,0,0,0,0,0,1
0,2,39,0,0,0,0,0,0,0
0,2,40,0,0,0,0,0,0,0
0,2,49,2,2,2,0,0,0,1
0,2,46,-2,-1,0,0,0,0,0
0,2,32,0,0,0,0,0,0,1
0,4,46,0,0,0,0,0,0,0
0,4,38,-1,-1,-2,-2,-2,-2,0
0,4,37,0,0,0,-1,0,0,0
0,4,33,-1,-1,-1,-1,-1,-1,0
0,3,33,0,0,0,0,0,0,0
0,4,44,0,0,2,3,2,0,1
0,4,32,0,0,0,0,0,0,1
0,4,33,-1,-1,-1,-1,-1,0,1
0,3,33,-2,-2,-2,-2,-2,-2,1
0,4,37,2,2,2,2,2,2,1
0,4,40,-1,-1,-1,-1,-1,-1,0
0,4,41,0,0,0,0,0,0,0
0,2,45,-2,-2,-2,-2,-2,-2,0
0,4,40,0,0,0,0,0,0,0
0,4,40,0,0,0,2,0,0,0
0,4,34,0,0,0,0,0,0,0
0,4,46,0,0,-1,0,-1,0,0
0,4,32,0,0,0,0,0,0,0
0,4,37,0,0,0,0,0,0,0
0,4,43,0,0,0,0,0,0,0
0,2,43,-1,-1,-1,0,0,-2,0
0,2,40,-1,-1,-1,-1,-1,-1,0
0,3,36,-2,-2,-2,-2,-2,-2,0
0,2,40,1,-1,2,2,2,-2,1
0,4,35,0,0,-1,-1,0,-1,0
0,4,34,2,2,2,2,2,2,0
0,3,37,-1,2,-1,-1,-1,-1,1
0,3,38,0,0,0,0,0,0,0
0,4,33,-1,-1,-1,-1,-1,-1,0
0,1,43,-2,-2,-2,-2,-2,-2,0
0,2,47,-1,0,0,-1,-1,-1,0
0,2,35,-2,-2,-2,-2,-2,-2,0
0,3,40,1,2,2,2,0,0,0
0,1,46,0,0,0,0,0,0,0
0,2,49,0,0,0,0,0,0,0
0,4,45,0,0,0,0,-1,-1,0
0,3,36,0,0,0,0,0,0,0
0,3,40,-1,-1,-1,-1,-1,0,1
0,4,37,0,0,0,0,0,0,0
0,4,48,2,2,2,2,2,2,1
0,4,41,0,0,0,0,0,0,1
0,3,31,-1,-1,-1,2,-1,-1,0
0,4,33,0,0,0,0,0,0,0
0,4,46,0,0,0,2,2,2,0
0,4,45,0,0,0,0,0,0,0
0,4,40,2,0,0,2,0,0,1
0,4,47,1,-2,-2,-2,-2,-1,1
0,3,48,-1,-1,-1,-1,-1,-1,1
0,3,31,1,-1,-1,-1,-1,-1,0
0,3,32,0,0,0,0,0,-1,0
0,4,33,-2,-2,-2,-2,-2,-2,1
0,3,34,-1,-1,-1,0,0,-1,0
0,3,35,-1,-1,-1,2,-1,-1,0
0,2,35,3,2,2,2,0,0,0
0,3,34,-2,-2,-2,-2,-2,-2,1
0,2,35,0,0,0,0,0,0,0
0,3,38,1,-2,-2,-2,-2,-2,0
0,4,32,0,0,2,0,0,2,1
0,1,32,0,0,0,0,0,0,0
0,4,34,-2,-1,-1,-1,-1,-1,0
0,4,43,0,0,0,0,-2,-2,0
0,4,42,-1,-1,-1,-1,-1,-1,0
0,2,30,0,0,0,0,0,0,0
0,3,36,1,-2,-2,-2,-2,-1,1
0,4,47,-1,-1,-1,-1,-1,-1,0
0,4,30,0,0,-1,0,0,0,0
0,3,30,0,0,0,0,0,0,0
0,3,31,-2,-2,-2,-2,-2,-2,0
1,3,31,-2,-2,-2,-2,-2,-2,0
1,4,30,2,2,2,2,2,2,0
1,3,31,-2,-2,-2,-2,-2,-2,1
1,4,32,1,2,0,0,0,0,0
1,3,31,0,0,0,0,0,0,0
0,3,34,0,-1,-1,-1,-1,-1,1
0,3,44,0,0,0,0,0,0,0
0,4,48,-1,-1,-1,-1,-2,-2,0
0,4,43,0,0,0,0,0,0,0
0,3,37,0,0,0,0,0,0,0
0,4,33,0,0,0,0,0,0,0
0,4,34,-1,-1,-2,-2,-2,-2,0
0,3,48,-1,-1,-1,-1,-1,-1,0
0,2,31,0,0,0,0,0,0,0
0,4,32,0,0,0,0,0,0,0
0,1,31,-2,-2,-2,-2,-1,2,0
0,3,37,-2,-2,-2,-2,-2,-2,0
0,4,49,-2,-2,-1,-1,-1,-1,0
0,3,35,0,0,0,0,0,0,0
0,2,39,1,-2,-2,-1,3,2,0
0,4,31,0,0,0,0,0,2,0
0,3,34,0,0,0,0,0,0,0
0,2,48,0,0,0,0,0,0,0
0,3,46,0,0,0,0,0,0,0
0,2,33,-1,0,-1,-1,-1,-1,0
0,4,41,0,0,0,0,-2,-1,1
0,2,36,0,0,0,0,0,0,0
0,3,35,1,-2,-2,-2,-1,-1,0
0,3,40,-2,-2,-2,-2,-2,-2,0
0,4,41,0,0,0,0,0,0,0
0,4,49,-2,-1,2,-1,-1,-1,0
0,2,40,0,0,0,0,0,0,0
0,4,45,1,-1,-1,-1,-2,-2,1
0,2,41,-1,-1,-1,-1,-1,-1,0
0,1,43,-2,-2,-2,-2,-2,-2,0
0,1,47,0,0,0,0,0,0,1
0,4,36,-1,-1,-1,-1,-1,-1,0
0,4,43,-1,-1,-1,-1,-1,-1,0
0,4,38,-1,0,-1,-1,-1,-2,0
0,4,42,1,-2,-2,-1,-1,-1,0
0,4,43,-1,-1,-1,-2,-1,-1,0
0,3,38,2,0,0,0,0,0,0
0,4,37,0,0,0,0,0,0,0
0,4,45,0,0,0,0,0,0,0
0,4,46,0,0,0,0,0,0,0
0,2,30,2,2,2,2,2,2,0
0,4,32,0,0,0,-2,-2,-2,0
0,3,32,-2,-2,-2,-2,-2,-2,0
0,2,33,-1,-1,-1,-1,-1,-1,0
0,3,37,0,0,0,0,0,0,0
0,4,40,-2,-2,-2,-2,-2,-2,0
0,4,39,0,0,0,0,0,0,0
0,4,34,-1,-1,-1,-1,-1,0,0
0,3,36,2,0,0,2,0,0,1
0,2,49,1,-1,-1,-1,-1,-1,0
0,4,43,4,4,3,2,2,2,1
0,4,44,0,0,0,0,0,0,0
0,3,36,0,0,0,2,2,2,0
0,2,41,0,0,0,0,0,0,0
0,4,44,0,0,0,0,0,0,0
0,3,34,2,2,2,2,2,2,0
0,4,35,0,0,0,0,0,0,0
0,3,37,2,-1,-1,-1,-1,0,1
0,4,42,1,3,2,0,0,0,0
0,2,38,-2,-2,-2,-2,-2,-2,0
0,1,41,1,-2,-1,-1,-2,-1,0
0,2,34,-2,-2,-2,-2,-2,-2,0
0,3,38,1,-1,-1,-1,-2,-2,0
0,3,43,-1,-1,-1,-1,-1,-2,1
0,4,38,0,0,0,0,0,0,0
0,4,47,0,0,0,0,0,0,0
0,2,45,0,0,0,0,0,0,0
0,2,44,0,0,0,0,0,0,0
0,3,34,-1,0,0,0,0,0,0
0,3,33,-2,-2,-2,-2,-2,-2,0
0,4,33,-1,-1,-1,-1,-1,-1,1
0,4,49,0,0,0,0,0,0,0
0,2,37,1,-2,-2,-2,-2,-1,0
0,2,42,-2,-2,-2,-2,-2,-2,0
0,4,38,0,0,0,0,0,0,0
0,4,34,0,0,0,0,0,0,0
0,2,42,0,0,0,0,0,0,1
0,4,47,2,2,2,2,0,0,1
0,4,43,-1,-1,-1,-1,-1,-1,0
0,4,35,-1,-1,-1,-1,0,0,0
0,3,37,0,0,0,0,0,0,0
0,4,34,0,0,0,0,0,0,0
0,4,34,-1,0,0,-1,-1,-2,0
0,2,43,-2,-2,-2,-2,-2,-2,0
0,3,36,-2,-2,-2,-2,-2,-2,0
0,4,39,-1,2,-1,-1,-1,-1,0
0,3,44,2,3,2,2,2,2,1
0,2,45,-2,-2,-2,-2,-2,-2,0
0,2,37,-1,-1,-1,-1,-1,-1,0
0,2,48,0,0,0,0,0,0,0
0,2,40,-2,-2,-2,-2,-2,-2,0
0,2,41,-2,-2,-2,-2,-2,-2,0
0,3,29,-1,-1,-1,-1,-1,-2,0
0,3,30,-2,-2,-2,-2,-2,-2,0
0,3,33,1,-1,2,0,0,-1,0
0,2,33,0,0,0,0,0,0,0
0,2,43,0,0,0,0,0,0,1
0,2,39,-1,-1,0,-1,-1,-1,0
0,4,41,-2,-2,-2,-2,-2,-2,0
0,4,36,0,0,0,0,0,0,0
0,4,39,-1,-1,-2,-2,-2,-1,0
0,3,30,-2,-2,-2,-2,-2,-2,0
0,2,31,0,0,0,0,0,-1,0
0,3,31,-1,-1,0,-1,-1,-1,0
0,4,31,0,0,0,0,0,0,0
0,3,32,0,0,-1,-1,-1,-1,0
0,4,32,-2,-2,-2,-2,-2,-2,0
0,3,33,-1,-1,-1,-1,-1,-1,0
0,3,42,0,0,0,0,0,-1,0
0,2,44,1,-1,2,2,-1,-1,0
0,4,47,-2,-2,-2,-2,-2,-2,0
0,4,36,-1,-1,-1,-1,-1,-1,0
0,3,39,-2,-2,-2,-2,-2,-2,0
0,4,36,0,0,0,0,0,0,0
0,4,43,-2,-2,-2,-2,-2,-2,0
0,4,30,-1,2,-1,-1,-1,-1,0
0,3,33,-1,-1,-1,-1,-1,-1,1
0,4,38,-1,-1,-2,-2,-2,-2,0
0,3,33,2,2,2,2,2,2,1
0,4,34,0,0,0,0,-1,-1,0
0,2,38,2,2,2,0,0,2,0
0,3,32,0,0,0,0,2,0,0
0,4,32,1,-2,-2,-2,-2,-2,1
0,3,32,0,0,0,0,-1,0,0
0,3,34,0,0,0,0,0,0,0
0,4,35,0,0,0,0,0,0,0
0,4,36,-2,-2,-2,-2,-2,-2,0
0,4,35,0,0,0,0,0,0,0
0,4,31,-2,-2,-2,-2,-1,0,0
0,3,46,1,2,2,2,0,0,1
0,4,41,0,0,0,0,0,0,0
0,2,47,0,0,0,2,0,0,0
0,4,34,-1,-1,-1,0,0,-1,0
0,4,31,0,0,0,0,2,2,0
0,4,34,0,0,0,-1,-1,-1,0
0,3,37,1,-2,-1,-1,-2,-2,0
0,4,31,-2,-2,-2,-2,-2,-2,0
0,2,36,-2,-2,-2,-2,-2,-2,0
0,4,36,-1,-1,-1,-1,0,-1,1
0,3,33,-1,-1,-1,-2,-2,-2,0
0,2,34,-2,-2,-2,-2,-2,-2,1
0,2,35,0,0,0,0,0,0,1
0,4,30,0,0,0,0,0,-1,0
0,2,30,0,0,0,0,0,0,0
0,3,41,-1,-1,-1,-1,-1,-2,0
0,2,44,-1,-1,-2,-2,-2,-2,0
0,4,36,0,0,0,0,0,0,0
0,2,44,-2,-2,-2,-2,-2,-2,0
0,4,45,-1,-1,-1,-1,-1,0,0
0,1,35,0,0,0,0,0,0,0
0,4,35,0,0,0,0,0,0,0
0,4,35,0,0,0,0,0,0,0
0,4,36,-2,-2,-2,-1,-1,-1,0
0,4,35,0,0,0,0,0,0,0
0,4,38,3,2,2,3,3,3,0
0,3,32,-1,-1,2,-1,-1,-1,0
0,3,31,1,-2,-2,-2,-2,-2,0
0,1,44,-2,-2,-2,-2,-2,-2,1
0,1,38,-2,-2,-2,-2,-2,-2,0
0,4,40,-1,-1,2,-1,-1,-1,0
0,3,32,-1,-1,-1,-1,0,-1,0
0,3,33,0,0,0,0,0,0,0
0,4,38,0,0,0,0,0,0,0
0,2,47,1,2,0,0,0,0,0
0,3,32,-2,-2,-2,-2,-2,-2,0
0,3,38,-1,-1,-1,-1,-1,-1,0
0,2,34,0,0,0,0,0,0,0
0,3,32,1,-2,-2,-1,-1,0,0
0,3,30,0,0,0,0,0,0,0
0,3,30,-1,0,0,0,0,0,0
0,4,33,-2,-2,-2,-2,-2,-1,1
0,4,36,0,0,0,0,0,0,0
0,4,37,0,0,0,-1,-1,-2,0
0,3,40,0,0,0,2,0,0,0
0,4,30,0,0,0,0,0,0,1
0,4,31,0,0,0,0,0,0,0
0,4,38,2,0,0,0,0,0,0
0,4,34,-1,-1,-1,-1,-1,-1,0
0,2,46,1,-2,-2,-1,0,0,0
0,2,41,-2,-2,-2,-2,-2,-2,0
0,3,32,-1,-1,-2,-2,-2,-2,1
0,4,33,-1,-1,0,0,0,0,0
0,4,34,0,0,0,-1,-1,-1,0
0,4,40,2,0,0,0,0,0,1
0,2,45,-1,-1,2,-1,0,0,0
0,4,39,0,-1,0,0,-1,0,1
0,4,35,0,0,0,0,-2,-2,0
0,4,30,0,0,0,-2,-2,-2,0
0,2,37,-1,-1,-1,-1,-1,-1,0
0,3,40,3,2,2,3,3,3,1
0,3,34,-2,-2,-2,-2,-2,-2,0
0,4,35,-2,-2,-2,-2,-2,-2,0
0,2,36,-2,-2,-2,-1,-1,-1,0
0,4,26,0,0,0,0,0,0,0
0,4,30,0,0,0,0,0,0,0
0,4,36,-1,-1,-1,-1,-1,-2,1
0,4,39,-1,-1,-1,-1,-1,-1,0
0,3,38,-1,-1,-1,-2,-1,0,0
0,2,44,-1,0,0,0,0,0,1
0,3,32,0,-1,0,0,0,0,0
0,3,31,-1,-1,-1,-1,0,0,0
0,2,36,0,0,0,0,0,0,0
0,4,29,1,-2,-2,-2,-2,-2,1
0,4,43,0,0,0,0,0,0,1
0,4,36,0,0,0,0,-2,-2,0
0,4,46,-2,-2,-2,-2,-2,-2,0
0,3,29,0,0,0,0,0,0,1
0,4,30,0,0,0,0,0,0,0
0,3,33,0,0,0,0,0,0,0
0,3,41,-2,-2,-2,-2,-2,-2,0
0,2,44,0,0,0,0,0,0,0
0,4,46,0,0,0,0,0,0,0
0,4,45,0,0,0,0,0,0,0
0,2,36,-1,-1,0,-1,-1,-1,0
0,2,46,-2,-2,-2,-2,-2,-2,0
0,4,39,0,0,0,0,-1,0,1
0,2,40,2,2,0,0,0,0,1
0,4,35,0,0,0,0,0,0,0
0,4,33,2,2,3,2,0,0,0
0,2,35,0,0,0,0,0,0,1
0,3,36,-2,-2,-2,-2,-2,-2,0
0,4,36,2,2,2,2,0,0,1
0,3,44,0,0,0,0,0,0,0
0,3,34,0,0,0,0,0,0,0
0,4,34,-2,-2,-2,-2,-2,-2,0
0,4,33,0,0,0,0,0,0,1
